"df.ind"	"df.values"
"6883"	"CERS6"	3.86699605507685
"6884"	"AC010226.1"	3.8668553305239
"6885"	"LINC01023"	3.86676531094751
"6886"	"PGAP3"	3.79984698676233
"6887"	"AC008915.1"	3.7981611746069
"6888"	"AL603832.1"	3.79783397347712
"6889"	"AP005131.7"	3.79763203068198
"6890"	"PLIN5"	3.7945419605295
"6891"	"AC010327.7"	3.7887457956637
"6892"	"AL606760.3"	3.7847396645961
"6893"	"KCNIP3"	3.7847396645961
"6894"	"IL23A"	3.78345488887566
"6895"	"AKAP5"	3.78345488887566
"6896"	"MXRA5"	3.78345488887566
"6897"	"AC024361.1"	3.78182185635328
"6898"	"AC005914.1"	3.78182185635328
"6899"	"AC092445.1"	3.78125289757453
"6900"	"AC005343.1"	3.78125289757453
"6901"	"NEK5"	3.78125289757453
"6902"	"AC138207.2"	3.78125289757453
"6903"	"AC009812.3"	3.78006669529745
"6904"	"AC010359.2"	3.77977578020502
"6905"	"TRIM46"	3.77884290240073
"6906"	"CAVIN2"	3.77884290240073
"6907"	"ANKRD44-IT1"	3.77884290240073
"6908"	"SEMA4A"	3.77833749537614
"6909"	"ENPP2"	3.77833749537614
"6910"	"GLIPR1L2"	3.77833749537614
"6911"	"LINC02458"	3.77833749537614
"6912"	"GOLGA8S"	3.77833749537614
"6913"	"AL031705.1"	3.77833749537614
"6914"	"MYO1F"	3.77833749537614
"6915"	"FCGBP"	3.77833749537614
"6916"	"GPR75"	3.77817246256173
"6917"	"AC112484.3"	3.77817246256173
"6918"	"FRMD3"	3.77817246256173
"6919"	"AC138150.1"	3.77817246256173
"6920"	"AC132938.3"	3.77817246256173
"6921"	"AL031670.1"	3.77817246256173
"6922"	"AC008014.1"	3.77589137914357
"6923"	"HUS1B"	3.77568948087735
"6924"	"AC090197.1"	3.77568948087735
"6925"	"AC073896.3"	3.77568948087735
"6926"	"AC010524.1"	3.77568948087735
"6927"	"Z82215.1"	3.77568948087735
"6928"	"LAPTM5"	3.77534879148534
"6929"	"AC009315.1"	3.77534879148534
"6930"	"ASPN"	3.77534879148534
"6931"	"NRIP2"	3.77534879148534
"6932"	"AL139260.1"	3.77519602952195
"6933"	"MTRNR2L11"	3.77519602952195
"6934"	"LINC02535"	3.77519602952195
"6935"	"AC021242.3"	3.77519602952195
"6936"	"AL138781.1"	3.77519602952195
"6937"	"AC020656.1"	3.77519602952195
"6938"	"AC007998.3"	3.77519602952195
"6939"	"EAF1-AS1"	3.77257848317335
"6940"	"AC009093.1"	3.77257848317335
"6941"	"AC141424.1"	3.77257848317335
"6942"	"AC079848.1"	3.77247675437239
"6943"	"MICU3"	3.77247675437239
"6944"	"AC007686.3"	3.77247675437239
"6945"	"FGF11"	3.77247675437239
"6946"	"AC011498.1"	3.77247675437239
"6947"	"LINC01117"	3.77240185496011
"6948"	"AC012640.4"	3.77240185496011
"6949"	"AL031775.1"	3.77240185496011
"6950"	"Z99289.2"	3.77240185496011
"6951"	"LURAP1L-AS1"	3.77240185496011
"6952"	"AL158212.5"	3.77240185496011
"6953"	"CDH24"	3.77240185496011
"6954"	"AC103810.2"	3.77240185496011
"6955"	"TTC39C"	3.77240185496011
"6956"	"AC011815.2"	3.77240185496011
"6957"	"AC002306.1"	3.77240185496011
"6958"	"CBR3-AS1"	3.77240185496011
"6959"	"AC005962.2"	3.76971390722188
"6960"	"MUC1"	3.7696830752525
"6961"	"AC107027.3"	3.7696830752525
"6962"	"PYGM"	3.7696830752525
"6963"	"AC073548.2"	3.7696830752525
"6964"	"CHGB"	3.7696830752525
"6965"	"AL354760.1"	3.76967567564421
"6966"	"RUSC1-AS1"	3.76967567564421
"6967"	"PCOLCE-AS1"	3.76967567564421
"6968"	"AC091769.2"	3.76967567564421
"6969"	"SRL"	3.76967567564421
"6970"	"SLC25A35"	3.76967567564421
"6971"	"EMILIN2"	3.76967567564421
"6972"	"RBFADN"	3.76967567564421
"6973"	"CAPS"	3.76967567564421
"6974"	"AC020911.2"	3.76967567564421
"6975"	"AL450270.1"	3.76966753395987
"6976"	"PANX2"	3.76966753395987
"6977"	"ULBP3"	3.76956341445566
"6978"	"AL354950.1"	3.76956341445566
"6979"	"LINC01551"	3.76956341445566
"6980"	"AC087222.1"	3.76956341445566
"6981"	"AL137802.2"	3.76696107160601
"6982"	"AC129803.1"	3.76696107160601
"6983"	"AC010491.1"	3.76696107160601
"6984"	"CT66"	3.76696107160601
"6985"	"LINC00535"	3.76696107160601
"6986"	"AP003352.1"	3.76696107160601
"6987"	"C16orf86"	3.76696107160601
"6988"	"MC4R"	3.76696107160601
"6989"	"AC007785.3"	3.76696107160601
"6990"	"CU633967.1"	3.76696107160601
"6991"	"AL451007.2"	3.7667906702267
"6992"	"AC114760.2"	3.7667906702267
"6993"	"ITPR1-DT"	3.7667906702267
"6994"	"AC027271.1"	3.7667906702267
"6995"	"WDFY3-AS2"	3.7667906702267
"6996"	"EPB41L4A"	3.7667906702267
"6997"	"AL731566.2"	3.7667906702267
"6998"	"CHRNB4"	3.7667906702267
"6999"	"SLC5A2"	3.7667906702267
"7000"	"LINC02166"	3.7667906702267
"7001"	"ZNRF3-AS1"	3.7667906702267
"7002"	"PRKCZ-AS1"	3.76676021357513
"7003"	"DYSF"	3.76676021357513
"7004"	"AC073332.1"	3.76676021357513
"7005"	"AC006329.1"	3.76676021357513
"7006"	"EFCAB3"	3.76676021357513
"7007"	"APOL3"	3.76676021357513
"7008"	"MTMR11"	3.76411450852073
"7009"	"AC016596.1"	3.76411450852073
"7010"	"AC087623.2"	3.76411450852073
"7011"	"GOLGA8N"	3.76411450852073
"7012"	"SALL4"	3.76411450852073
"7013"	"AL450163.1"	3.76397798636046
"7014"	"AC097359.2"	3.76397798636046
"7015"	"MEIOC"	3.76397798636046
"7016"	"C21orf62-AS1"	3.76397798636046
"7017"	"DIP2A-IT1"	3.76397798636046
"7018"	"AL133551.1"	3.76342956716692
"7019"	"AC010531.6"	3.76342956716692
"7020"	"NR1D1"	3.76342956716692
"7021"	"AZIN2"	3.76111618440788
"7022"	"AL080250.1"	3.76111618440788
"7023"	"AC211486.5"	3.76111618440788
"7024"	"AP000787.1"	3.76111618440788
"7025"	"NRGN"	3.76111618440788
"7026"	"MAP1LC3B2"	3.76111618440788
"7027"	"AC007292.2"	3.76111618440788
"7028"	"AL451007.3"	3.76088135887989
"7029"	"MAP3K13"	3.76088135887989
"7030"	"AF131216.4"	3.76088135887989
"7031"	"TEX22"	3.76088135887989
"7032"	"AC092301.1"	3.76045504165356
"7033"	"SPAG17"	3.75797957040395
"7034"	"FAM186B"	3.75797957040395
"7035"	"AC127002.2"	3.75797957040395
"7036"	"CIITA"	3.75797957040395
"7037"	"AC127024.2"	3.75797957040395
"7038"	"ZNF888"	3.75797957040395
"7039"	"AL035252.3"	3.75797957040395
"7040"	"SMAD5-AS1"	3.75744761356646
"7041"	"AC005519.1"	3.75744761356646
"7042"	"EML5"	3.75744761356646
"7043"	"AC069234.2"	3.75709197200484
"7044"	"SPEF2"	3.75443880685922
"7045"	"LINC02585"	3.75429704045422
"7046"	"AL360169.2"	3.75429704045422
"7047"	"AC092794.1"	3.75429704045422
"7048"	"LINC00944"	3.75429704045422
"7049"	"AC027243.2"	3.75429704045422
"7050"	"ATP8B3"	3.75429704045422
"7051"	"AC025176.1"	3.7524630483295
"7052"	"PRSS36"	3.7524630483295
"7053"	"LINC00824"	3.7509162908007
"7054"	"AC092903.2"	3.74902769415346
"7055"	"PON1"	3.74902769415346
"7056"	"CU634019.5"	3.74902769415346
"7057"	"DNAH14"	3.74318147471752
"7058"	"GMIP"	3.74318147471752
"7059"	"PRAG1"	3.73308101811137
"7060"	"AC017100.1"	3.73278207248232
"7061"	"RASL11B"	3.73263823876677
"7062"	"AP002784.1"	3.73230296003127
"7063"	"NPL"	3.73185664259053
"7064"	"TP53I3"	3.73152432212605
"7065"	"OPLAH"	3.73152432212605
"7066"	"LINC01960"	3.73149286940984
"7067"	"SHC2"	3.73037319943157
"7068"	"KCNRG"	3.72995982222214
"7069"	"OSBPL7"	3.72855274749196
"7070"	"B3GLCT"	3.67103461956638
"7071"	"LINC02560"	3.667885982478
"7072"	"GNB3"	3.66680569347507
"7073"	"AC239868.1"	3.66608450970828
"7074"	"ZG16B"	3.6658447297174
"7075"	"TAP1"	3.66122444701959
"7076"	"AC024243.1"	3.66106715301835
"7077"	"AC036214.2"	3.66106715301835
"7078"	"ZNF681"	3.65842451587215
"7079"	"PLCD4"	3.6577089334061
"7080"	"SERPINE1"	3.6577089334061
"7081"	"PELI3"	3.65543246626351
"7082"	"SDC4"	3.6549723271252
"7083"	"AL513218.2"	3.65471677241341
"7084"	"AL135910.1"	3.65471677241341
"7085"	"PEG13"	3.65471677241341
"7086"	"PTPRD-AS1"	3.65471677241341
"7087"	"MYCBP2-AS1"	3.65471677241341
"7088"	"AF274853.1"	3.65471677241341
"7089"	"LINC01694"	3.65373557094533
"7090"	"MT1G"	3.65269177731961
"7091"	"AC124283.3"	3.65269177731961
"7092"	"DENND6A-DT"	3.65258780931308
"7093"	"AL161729.4"	3.65258780931308
"7094"	"AL133325.3"	3.65258780931308
"7095"	"AL118511.1"	3.65200705672668
"7096"	"AP000866.2"	3.65200705672668
"7097"	"AC121761.1"	3.65200705672668
"7098"	"N4BP2L1"	3.65200705672668
"7099"	"ELL3"	3.65200705672668
"7100"	"AC025580.3"	3.65200705672668
"7101"	"VAMP8"	3.65188313268593
"7102"	"AC097717.1"	3.65188313268593
"7103"	"POT1-AS1"	3.65188313268593
"7104"	"AL136146.2"	3.65188313268593
"7105"	"IQSEC3"	3.65188313268593
"7106"	"HOXC5"	3.65188313268593
"7107"	"AC006111.2"	3.65188313268593
"7108"	"AC002310.2"	3.65188313268593
"7109"	"AC093827.4"	3.64944279188496
"7110"	"F2RL1"	3.64944279188496
"7111"	"LINC02614"	3.64939635318765
"7112"	"SEPTIN7-AS1"	3.64939635318765
"7113"	"CT70"	3.64939635318765
"7114"	"AC104938.1"	3.64939635318765
"7115"	"LILRB3"	3.64939635318765
"7116"	"MAPK10"	3.64917358005187
"7117"	"AL096854.1"	3.64917358005187
"7118"	"AC048382.6"	3.64917358005187
"7119"	"CCDC78"	3.64917358005187
"7120"	"TMEM102"	3.64917358005187
"7121"	"GATA6"	3.64917358005187
"7122"	"ZNF404"	3.64917358005187
"7123"	"NEK10"	3.64686361159806
"7124"	"CFAP54"	3.64686361159806
"7125"	"TMOD2"	3.64686361159806
"7126"	"BVES-AS1"	3.64685142935113
"7127"	"MYO15A"	3.64685142935113
"7128"	"LINC00115"	3.64667001311445
"7129"	"BBS12"	3.64667001311445
"7130"	"LRRTM2"	3.64667001311445
"7131"	"LINC01011"	3.64667001311445
"7132"	"LNCOC1"	3.64667001311445
"7133"	"AL137060.3"	3.64667001311445
"7134"	"AL445223.1"	3.64667001311445
"7135"	"AC020659.1"	3.64667001311445
"7136"	"AC138028.1"	3.64667001311445
"7137"	"AC233723.1"	3.64667001311445
"7138"	"AP005131.1"	3.64667001311445
"7139"	"AC005944.1"	3.64667001311445
"7140"	"CAPN12"	3.64667001311445
"7141"	"POU2F2"	3.64667001311445
"7142"	"MYCN"	3.64665363311921
"7143"	"AC068620.1"	3.64665363311921
"7144"	"AC099811.5"	3.64665363311921
"7145"	"MTCP1"	3.64665363311921
"7146"	"CHI3L2"	3.64415699066535
"7147"	"PFN4"	3.64415699066535
"7148"	"AC008937.3"	3.64415699066535
"7149"	"AL645933.2"	3.64415699066535
"7150"	"LINC00167"	3.64415699066535
"7151"	"GNG7"	3.64415699066535
"7152"	"AC010326.3"	3.64415699066535
"7153"	"ZBED6"	3.64414759515726
"7154"	"AC007405.3"	3.64414759515726
"7155"	"IER3-AS1"	3.64414759515726
"7156"	"AC132938.6"	3.64414759515726
"7157"	"NUDT11"	3.64414759515726
"7158"	"AL160408.2"	3.64409632215032
"7159"	"AIF1"	3.64409632215032
"7160"	"SMIM20"	3.64387218301918
"7161"	"SNORC"	3.64163228930117
"7162"	"MAST4-AS1"	3.64163228930117
"7163"	"POLH-AS1"	3.64163228930117
"7164"	"PITX3"	3.64163228930117
"7165"	"AL132780.2"	3.64163228930117
"7166"	"AC138474.1"	3.64163228930117
"7167"	"AL391097.1"	3.64163228930117
"7168"	"BX284613.2"	3.64161550300055
"7169"	"AL732292.2"	3.64161550300055
"7170"	"LINC01276"	3.64161550300055
"7171"	"RSF1-IT2"	3.64161550300055
"7172"	"MYLPF"	3.64161550300055
"7173"	"AP000915.2"	3.64161550300055
"7174"	"AC104041.1"	3.64140746605084
"7175"	"AC009171.2"	3.64140746605084
"7176"	"LGI4"	3.64118819982666
"7177"	"EXOC3L2"	3.64118819982666
"7178"	"EYA2"	3.64116558893623
"7179"	"ELF3-AS1"	3.63909794346335
"7180"	"IRAK2"	3.63909794346335
"7181"	"GPLD1"	3.63909794346335
"7182"	"AC092275.1"	3.63909794346335
"7183"	"S100B"	3.63909794346335
"7184"	"AL138999.1"	3.63881956991709
"7185"	"AC022306.2"	3.63881956991709
"7186"	"OMG"	3.63881956991709
"7187"	"CA11"	3.63881956991709
"7188"	"MAGI2"	3.63877180117491
"7189"	"BCDIN3D-AS1"	3.63877180117491
"7190"	"CHRM3"	3.6363205899751
"7191"	"AC141002.1"	3.6363205899751
"7192"	"TM4SF4"	3.6363205899751
"7193"	"AC009884.1"	3.6363205899751
"7194"	"TCERG1L-AS1"	3.6363205899751
"7195"	"C11orf98"	3.6363205899751
"7196"	"CEP83-DT"	3.6363205899751
"7197"	"SMAD9"	3.6363205899751
"7198"	"ZNF774"	3.6363205899751
"7199"	"AC020978.7"	3.6363205899751
"7200"	"AC087623.3"	3.63622674888234
"7201"	"PTGIR"	3.63622674888234
"7202"	"AC019080.6"	3.63554876281397
"7203"	"CPEB1-AS1"	3.63554876281397
"7204"	"AL121992.1"	3.63544318766631
"7205"	"TMEM220"	3.63544318766631
"7206"	"AC090948.1"	3.63347039370337
"7207"	"AC004982.2"	3.63347039370337
"7208"	"CPA1"	3.63347039370337
"7209"	"ACER2"	3.63347039370337
"7210"	"TRPM4"	3.63347039370337
"7211"	"OSMR-AS1"	3.63314609226187
"7212"	"AL031710.2"	3.63314609226187
"7213"	"AMIGO1"	3.63278262464324
"7214"	"AC027373.1"	3.63278262464324
"7215"	"AC009318.2"	3.63118527102442
"7216"	"ZC3H11A"	3.63042786183892
"7217"	"FTCDNL1"	3.63042786183892
"7218"	"ALDH1A1"	3.63042786183892
"7219"	"FKBP1B"	3.62993738993293
"7220"	"AC016727.3"	3.62993738993293
"7221"	"AGAP1-IT1"	3.62993738993293
"7222"	"PCDH9"	3.62948674821941
"7223"	"ARHGEF37"	3.62693922104202
"7224"	"AL390728.5"	3.62477473787448
"7225"	"LY6K"	3.62356594529582
"7226"	"CRISPLD2"	3.61019699870435
"7227"	"AGBL3"	3.60823353152351
"7228"	"ATG16L2"	3.60643139251721
"7229"	"AC026124.1"	3.60555070438583
"7230"	"FCRLB"	3.60454687663078
"7231"	"PCSK1N"	3.59775394845678
"7232"	"AC008622.2"	3.54983089983673
"7233"	"EIF4E3"	3.54866230434226
"7234"	"SYT11"	3.54798830574571
"7235"	"AC087500.1"	3.54798830574571
"7236"	"TRIM62"	3.54665871944384
"7237"	"TBXA2R"	3.5462002813798
"7238"	"ATP8B1"	3.54614680575573
"7239"	"PCOTH"	3.54613378699508
"7240"	"ARRDC3-AS1"	3.54451176203327
"7241"	"AC104561.4"	3.54451176203327
"7242"	"CATSPERE"	3.54401143133771
"7243"	"C9orf170"	3.54401143133771
"7244"	"DDTL"	3.54401143133771
"7245"	"NAV2"	3.54387884659522
"7246"	"AC009318.1"	3.54368934908485
"7247"	"TNKS2-AS1"	3.54182414578998
"7248"	"IL3RA"	3.54182414578998
"7249"	"DNAJC28"	3.54142789722142
"7250"	"SAP25"	3.54110648089097
"7251"	"RAB36"	3.54110648089097
"7252"	"AP003696.1"	3.539245665436
"7253"	"PNPLA7"	3.539245665436
"7254"	"AC002044.1"	3.539245665436
"7255"	"HS3ST1"	3.53923623422544
"7256"	"HIST2H3D"	3.53847409817849
"7257"	"FSD2"	3.53847409817849
"7258"	"CCDC146"	3.53757557163398
"7259"	"LINC00667"	3.53609277755017
"7260"	"ABCA7"	3.53609277755017
"7261"	"MAFB"	3.53609277755017
"7262"	"FBXO6"	3.53603038911161
"7263"	"CEL"	3.53573282600967
"7264"	"BACH1-IT2"	3.53573282600967
"7265"	"IGFBP3"	3.53476454003029
"7266"	"AL355388.2"	3.53383193662909
"7267"	"PDF"	3.53383193662909
"7268"	"ZNF132"	3.53383193662909
"7269"	"TESMIN"	3.53365544344072
"7270"	"AC022558.1"	3.53365544344072
"7271"	"AL391834.1"	3.5333694211169
"7272"	"PNMA8B"	3.5333694211169
"7273"	"AC108673.3"	3.53333233657309
"7274"	"PCDHGA8"	3.53333233657309
"7275"	"FERMT3"	3.53333233657309
"7276"	"LINC00943"	3.53333233657309
"7277"	"AL160314.2"	3.53333233657309
"7278"	"PLPPR3"	3.53333233657309
"7279"	"AC005614.1"	3.53333233657309
"7280"	"HIST1H1T"	3.53122838360236
"7281"	"ETNK2"	3.53106918989048
"7282"	"AC073195.1"	3.53106918989048
"7283"	"SPAG1"	3.53106918989048
"7284"	"ACACB"	3.53106918989048
"7285"	"AC004494.1"	3.53106918989048
"7286"	"AC137695.3"	3.53103584298805
"7287"	"PEX5L"	3.53103584298805
"7288"	"RPS10-NUDT3"	3.53103584298805
"7289"	"GIPC3"	3.53103584298805
"7290"	"AC022154.1"	3.53103584298805
"7291"	"LINC02246"	3.53103584298805
"7292"	"AC097500.1"	3.53096222749365
"7293"	"LINC02067"	3.53096222749365
"7294"	"PCDHB3"	3.53096222749365
"7295"	"AC040970.1"	3.53096222749365
"7296"	"P4HA3"	3.53096222749365
"7297"	"LINC00346"	3.53096222749365
"7298"	"SNURF"	3.53096222749365
"7299"	"AL590560.3"	3.52868263999846
"7300"	"AC079354.2"	3.52868263999846
"7301"	"AC107027.1"	3.52868263999846
"7302"	"AC024560.3"	3.52868263999846
"7303"	"MTCL1"	3.52868263999846
"7304"	"AC092807.3"	3.52866540760503
"7305"	"AC103740.1"	3.52866540760503
"7306"	"GATA2-AS1"	3.52865568915818
"7307"	"AP001029.2"	3.52865568915818
"7308"	"AC090220.1"	3.52865568915818
"7309"	"AL022328.4"	3.52865568915818
"7310"	"LINC00623"	3.52638419586903
"7311"	"AL136984.1"	3.52638419586903
"7312"	"AL096803.2"	3.52638419586903
"7313"	"NECTIN3-AS1"	3.52638419586903
"7314"	"AC002454.1"	3.52638419586903
"7315"	"ABCC2"	3.52638419586903
"7316"	"HBZ"	3.52638419586903
"7317"	"AC027514.1"	3.52638419586903
"7318"	"LIF"	3.52638419586903
"7319"	"AC100800.1"	3.52630580969134
"7320"	"C1QTNF4"	3.52630580969134
"7321"	"AC093462.1"	3.52630580969134
"7322"	"AC008736.1"	3.52630580969134
"7323"	"LINC02595"	3.52630580969134
"7324"	"PHF21B"	3.52614214524013
"7325"	"PORCN"	3.52614214524013
"7326"	"U73169.1"	3.52399250897286
"7327"	"SEMA6A-AS1"	3.52399250897286
"7328"	"HCP5"	3.52399250897286
"7329"	"AL355474.1"	3.52399250897286
"7330"	"OR4D9"	3.52399250897286
"7331"	"AL136295.17"	3.52399250897286
"7332"	"TGFA"	3.52390845753044
"7333"	"ACSL1"	3.52390845753044
"7334"	"RUNX2-AS1"	3.52390845753044
"7335"	"RPS6KA2"	3.52390845753044
"7336"	"B4GALT1-AS1"	3.52390845753044
"7337"	"POU6F1"	3.52390845753044
"7338"	"AC011468.5"	3.52390845753044
"7339"	"AC093833.1"	3.52364906030187
"7340"	"AC007279.2"	3.52364906030187
"7341"	"PCDHB8"	3.52322802426936
"7342"	"CHRFAM7A"	3.52322802426936
"7343"	"AC104187.1"	3.52154240716996
"7344"	"ABHD4"	3.52154240716996
"7345"	"BRSK1"	3.52154240716996
"7346"	"LINC01060"	3.52125175614064
"7347"	"C6orf163"	3.52125175614064
"7348"	"FAXC"	3.52125175614064
"7349"	"AL450306.1"	3.52125175614064
"7350"	"AC092118.2"	3.52125175614064
"7351"	"NCR3LG1"	3.52108147359886
"7352"	"SMAGP"	3.52108147359886
"7353"	"AC002398.2"	3.52108147359886
"7354"	"SLC3A1"	3.51880600973584
"7355"	"AC139887.4"	3.51880600973584
"7356"	"TAPT1-AS1"	3.51880600973584
"7357"	"AC004908.2"	3.51880600973584
"7358"	"AC087477.2"	3.51880600973584
"7359"	"ZNF491"	3.51880600973584
"7360"	"KRTCAP3"	3.51876938436065
"7361"	"MAGEL2"	3.51876938436065
"7362"	"AC011477.2"	3.51876938436065
"7363"	"AC021739.2"	3.51803103272541
"7364"	"COL25A1"	3.51609094868152
"7365"	"AL356124.1"	3.51609094868152
"7366"	"AP3B2"	3.51570555734088
"7367"	"AC018690.1"	3.51314645127837
"7368"	"AL390195.1"	3.51270462105498
"7369"	"AC090772.3"	3.51270462105498
"7370"	"ZNF350-AS1"	3.51270462105498
"7371"	"AP000845.1"	3.50984757657847
"7372"	"AC107214.2"	3.50630352862126
"7373"	"AC009309.1"	3.4963425079137
"7374"	"AC090510.1"	3.49528383647566
"7375"	"AC009950.1"	3.49435668177945
"7376"	"LPXN"	3.49387438145515
"7377"	"AC138969.1"	3.49315445782715
"7378"	"MGP"	3.49260899698235
"7379"	"FXYD1"	3.49258020496593
"7380"	"THAP7-AS1"	3.48820623299582
"7381"	"HIST1H4B"	3.46757418732161
"7382"	"GPRC5A"	3.44223614854797
"7383"	"AC106707.1"	3.43999359932873
"7384"	"DNASE1L1"	3.43827952723031
"7385"	"F8"	3.43707860088062
"7386"	"BHLHE40"	3.43657834179932
"7387"	"CD27-AS1"	3.43561654201566
"7388"	"SLC45A3"	3.43331932288894
"7389"	"AC009126.1"	3.43095316842242
"7390"	"MICAL1"	3.43095316842242
"7391"	"AL162377.1"	3.43095316842242
"7392"	"AC244093.4"	3.43095316842242
"7393"	"TMEM200B"	3.43066476150606
"7394"	"LINC01305"	3.43066476150606
"7395"	"CCDC191"	3.43066476150606
"7396"	"AC016773.1"	3.43066476150606
"7397"	"AL135999.1"	3.43066476150606
"7398"	"CCR10"	3.43066476150606
"7399"	"B3GALT2"	3.42908964230122
"7400"	"AL353748.3"	3.42908964230122
"7401"	"TNFRSF25"	3.42870441077567
"7402"	"SLC9B1"	3.42870441077567
"7403"	"ZGLP1"	3.42870441077567
"7404"	"MTRNR2L3"	3.42870441077567
"7405"	"AL359258.2"	3.42842595310138
"7406"	"SULT1C4"	3.42842595310138
"7407"	"KDM7A-DT"	3.42842595310138
"7408"	"CASZ1"	3.42831329962722
"7409"	"FBLN7"	3.42831329962722
"7410"	"AC019257.1"	3.42647410750551
"7411"	"AC011825.4"	3.42647410750551
"7412"	"LINC01611"	3.4263263717266
"7413"	"AL591623.1"	3.4261364666926
"7414"	"ERICD"	3.4261364666926
"7415"	"AC092718.2"	3.4261364666926
"7416"	"AC007114.1"	3.4261364666926
"7417"	"AC009704.2"	3.4261364666926
"7418"	"AC010336.1"	3.4261364666926
"7419"	"HRH3"	3.4261364666926
"7420"	"PAK3"	3.4261364666926
"7421"	"ZNF501"	3.42604830179474
"7422"	"ARMC4"	3.42604830179474
"7423"	"AL139353.2"	3.42604830179474
"7424"	"AC010542.4"	3.42604830179474
"7425"	"KIF7"	3.42417446350699
"7426"	"SLC12A5"	3.42408641515743
"7427"	"NBPF26"	3.42399228744607
"7428"	"AC034111.1"	3.42392402601405
"7429"	"PCSK4"	3.42392402601405
"7430"	"DMC1"	3.42392402601405
"7431"	"PRR34"	3.42392402601405
"7432"	"ANXA2R"	3.42388571309413
"7433"	"AL136162.1"	3.42388571309413
"7434"	"MRGPRF"	3.42388571309413
"7435"	"AC010422.2"	3.42388571309413
"7436"	"EPB41L1"	3.42388571309413
"7437"	"AC098484.4"	3.42176512961425
"7438"	"AC093690.1"	3.42176512961425
"7439"	"PRKN"	3.42176512961425
"7440"	"CAMK2B"	3.42176512961425
"7441"	"AL731563.3"	3.42176512961425
"7442"	"AC009120.5"	3.42176512961425
"7443"	"AP005329.3"	3.42176512961425
"7444"	"SCN1B"	3.42176512961425
"7445"	"AL096701.3"	3.42176512961425
"7446"	"AL078459.1"	3.42176045863323
"7447"	"EFHD1"	3.42176045863323
"7448"	"AC012557.2"	3.42176045863323
"7449"	"SOCS2-AS1"	3.42176045863323
"7450"	"AC005480.1"	3.42176045863323
"7451"	"ASGR1"	3.42176045863323
"7452"	"PLAC1"	3.42174586065182
"7453"	"ABCG8"	3.42168245701016
"7454"	"PRC1-AS1"	3.42168245701016
"7455"	"AC009163.7"	3.42168245701016
"7456"	"AC021016.3"	3.41964240545882
"7457"	"DOK3"	3.41964240545882
"7458"	"HOTAIRM1"	3.41964240545882
"7459"	"AL158825.2"	3.41964240545882
"7460"	"AL592211.2"	3.41964240545882
"7461"	"AL157394.3"	3.41964240545882
"7462"	"LINC00638"	3.41964240545882
"7463"	"SLC4A11"	3.41964240545882
"7464"	"TGFBI"	3.41953385830507
"7465"	"FAM71F2"	3.41953385830507
"7466"	"ACBD7"	3.41953385830507
"7467"	"SARM1"	3.41950998814413
"7468"	"ANGPTL4"	3.41950998814413
"7469"	"CFAP157"	3.41930546999078
"7470"	"AC017002.1"	3.41912546420017
"7471"	"WWTR1-AS1"	3.41743538615354
"7472"	"AL512770.1"	3.41743538615354
"7473"	"ZSWIM8-AS1"	3.41743538615354
"7474"	"SLC16A6"	3.41743538615354
"7475"	"AC107419.1"	3.41743538615354
"7476"	"LPAR4"	3.41743538615354
"7477"	"EPS8L2"	3.41735734717946
"7478"	"ZNF385A"	3.41735734717946
"7479"	"AC025165.5"	3.41735734717946
"7480"	"MAPT"	3.41735734717946
"7481"	"AL109936.2"	3.41702075745077
"7482"	"CHRND"	3.41702075745077
"7483"	"CTSO"	3.41702075745077
"7484"	"AC012653.2"	3.41699710425974
"7485"	"AC011450.1"	3.41699710425974
"7486"	"AC084824.5"	3.41661541223749
"7487"	"RNF157-AS1"	3.41514455850399
"7488"	"TLE2"	3.41514455850399
"7489"	"AC025034.1"	3.41497779839157
"7490"	"MSGN1"	3.41474831413423
"7491"	"AC005674.2"	3.41474831413423
"7492"	"AC091563.1"	3.41273527624453
"7493"	"KLRC1"	3.41273527624453
"7494"	"UBE2L5"	3.41273527624453
"7495"	"ZNF439"	3.41273527624453
"7496"	"ZNF433"	3.41273527624453
"7497"	"NPTX1"	3.41246728059625
"7498"	"AC010168.2"	3.41217601373129
"7499"	"PLCB1"	3.41217601373129
"7500"	"FSD1"	3.41176006408239
"7501"	"MAN1C1"	3.41174154981596
"7502"	"AC138028.4"	3.41174154981596
"7503"	"AL359541.1"	3.41005964930645
"7504"	"AC008443.3"	3.41005964930645
"7505"	"OPHN1"	3.41005964930645
"7506"	"FAM157C"	3.40930910995432
"7507"	"ZNF524"	3.4083271555991
"7508"	"AL445248.1"	3.40745443292965
"7509"	"PLPP2"	3.40703312691251
"7510"	"AL354836.1"	3.40703312691251
"7511"	"AC027237.2"	3.40461483663017
"7512"	"AC015961.2"	3.4042224739829
"7513"	"AC007250.1"	3.40255762591744
"7514"	"ATP2B4"	3.38523001461749
"7515"	"TSNARE1"	3.38487340848507
"7516"	"IQCD"	3.38467402437107
"7517"	"TUBG2"	3.38402476032186
"7518"	"AL355802.3"	3.38367293830368
"7519"	"CILP"	3.38367293830368
"7520"	"ZNF443"	3.38224598877331
"7521"	"ELMO1"	3.38221405648419
"7522"	"SLC46A3"	3.38136520174822
"7523"	"GHRL"	3.37943870236686
"7524"	"FAM151B"	3.3410187965143
"7525"	"ZNF846"	3.34060376725331
"7526"	"SLC38A3"	3.33854712907789
